UniqueID,PersonID,Group,PractLevel,Sequence,ItemNum,NormVariant,Defect_Type,Diagnosis,UserTOC,Certainty,ItemNAbN,Accurate
2153,MS010,MS,Medical Student,47,A0061,FALSE,None,Normal,28.391,Probably,Normal,1
2154,MS010,MS,Medical Student,48,A0200,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula and extra ossification centre adjacent to the medial malleolus,31.641,Probably,Abnormal,0
2155,MS010,MS,Medical Student,49,A0198,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture,24.266,Probably,Abnormal,0
2156,MS010,MS,Medical Student,50,A0049,FALSE,None,Normal,31.672,Definitely,Normal,1
2157,MS010,MS,Medical Student,51,A0204,TRUE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture and normal variant with extra distal tibial ossificaiton centre.,114.25,Definitely,Abnormal,0
2158,MS010,MS,Medical Student,52,A0019,FALSE,None,Normal,60.25,Probably,Normal,0
2159,MS010,MS,Medical Student,53,A0095,FALSE,None,Normal,38.203,Definitely,Normal,1
2160,MS010,MS,Medical Student,54,A0137,FALSE,None,Normal,55.734,Definitely,Normal,1
2161,MS010,MS,Medical Student,55,A0251,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia and an accessory ossicle adjacent to the lateral malleolus,56.203,Probably,Abnormal,0
2162,MS010,MS,Medical Student,56,A0068,FALSE,None,Normal,20.938,Definitely,Normal,1
2163,MS010,MS,Medical Student,57,A0029,FALSE,None,Normal,22.109,Definitely,Normal,1
2164,MS010,MS,Medical Student,58,A0078,FALSE,None,Normal,37.453,Probably,Normal,1
2165,MS010,MS,Medical Student,59,A0256,FALSE,SH III of distal tibia,Salter-Harris III (Tillaux) fracture of the tibia,64.313,Probably,Abnormal,1
2166,MS010,MS,Medical Student,60,A0075,FALSE,None,Normal,35.796,Definitely,Normal,1
2167,MS010,MS,Medical Student,61,A0117,FALSE,None,Normal,44.297,Probably,Normal,1
2168,MS010,MS,Medical Student,62,A0173,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,35.875,Probably,Abnormal,0
2169,MS010,MS,Medical Student,63,A0081,FALSE,None,Normal,27.265,Definitely,Normal,1
2170,MS010,MS,Medical Student,64,A0104,FALSE,None,Normal,39.047,Definitely,Normal,1
2171,MS010,MS,Medical Student,65,A0035,FALSE,None,Normal,19.375,Definitely,Normal,1
2172,MS010,MS,Medical Student,66,A0227,FALSE,SH II of distal fibula,Possible Salter-Harris II fracture of the distal fibula,15.203,Probably,Abnormal,1
2173,MS010,MS,Medical Student,67,A0240,FALSE,SH II of distal tibia and comminuted transverse fracture of distal fibula,Salter-Harris II fracture of the tibia Comminuted transverse fracture of the distal fibula,23.297,Definitely,Abnormal,1
2174,MS010,MS,Medical Student,68,A0054,FALSE,None,Normal,28.812,Probably,Normal,1
2175,MS010,MS,Medical Student,69,A0248,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,62.859,Probably,Abnormal,0
2176,MS010,MS,Medical Student,70,A0100,FALSE,None,Normal,27.11,Probably,Normal,0
2177,MS010,MS,Medical Student,71,A0156,FALSE,Avulsion fx of distal fibula with extra ossification centre at tibia,Avulsion fracture of the distal fibula with an extra ossification centre at distal tibia Os trigonum above the calcaneus,33.531,Probably,Abnormal,0
2178,MS010,MS,Medical Student,72,A0175,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,25.328,Probably,Abnormal,0
2179,MS010,MS,Medical Student,73,A0152,FALSE,Distal fibular epiphyseal avulsion fx,An os trigonum is present and there is an avulsion fracture in the medial aspect of the fibular epiphysis,28.359,Probably,Abnormal,0
2180,MS010,MS,Medical Student,74,A0184,FALSE,None,Normal,51.828,Probably,Normal,1
2181,MS010,MS,Medical Student,75,A0042,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,35.36,Probably,Abnormal,1
2182,MS010,MS,Medical Student,76,A0160,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,12.422,Definitely,Abnormal,1
2183,MS010,MS,Medical Student,77,A0033,TRUE,Os supranaviculare,Normal variant with an os supranaviculare,24.469,Definitely,Normal,1
2184,MS010,MS,Medical Student,78,A0169,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,40.406,Probably,Abnormal,0
2185,MS010,MS,Medical Student,79,A0237,FALSE,SH II of distal tibia,Displaced Salter-Harris II fracture of the distal tibia,32.141,Probably,Abnormal,1
2186,MS010,MS,Medical Student,80,A0202,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,15.781,Probably,Abnormal,1
2187,MS010,MS,Medical Student,81,A0192,FALSE,None,Normal,18.703,Probably,Normal,1
2188,MS010,MS,Medical Student,82,A0161,FALSE,Distal fibular epiphyseal avulsion fx SH I also suspected,Salter-Harris I of distal fibula and possible distal fibular avulsion fracture,24.297,Probably,Abnormal,1
2189,MS010,MS,Medical Student,83,A0246,FALSE,SH III of distal tibia,Tillaux fracture (Salter III) of the distal tibia,25,Definitely,Abnormal,1
2190,MS010,MS,Medical Student,84,A0135,FALSE,None,Normal,44.296,Probably,Normal,1
2191,MS010,MS,Medical Student,85,A0057,FALSE,None,Normal,19.157,Definitely,Normal,1
2192,MS010,MS,Medical Student,86,A0101,FALSE,None,Normal,16.484,Definitely,Normal,0
2193,MS010,MS,Medical Student,87,A0239,FALSE,Oblique SH II of distal tibia and spiral fracture of distal fibula,Salter-Harris II fracture of distal tibia Associated spiral fracture of the distal fibular shaft,27.625,Definitely,Abnormal,1
2194,MS010,MS,Medical Student,88,A0046,TRUE,Extra Ossicle,Normal variant with an extra ossicle at the tip of lateral malleolus,34.235,Probably,Normal,0
2195,MS010,MS,Medical Student,89,A0123,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,42.297,Probably,Normal,1
2196,MS010,MS,Medical Student,90,A0015,FALSE,None,Normal,22.891,Probably,Normal,1
2197,MS010,MS,Medical Student,91,A0125,FALSE,None,Normal,54.687,Probably,Normal,0
2198,MS010,MS,Medical Student,92,A0145,FALSE,None,Normal,16.594,Definitely,Normal,1
2199,MS010,MS,Medical Student,93,A0084,FALSE,None,Normal,28.375,Probably,Normal,1
2200,MS010,MS,Medical Student,94,A0153,FALSE,SH1 and Avulsion fx of distal fibula,Suggestive of a Salter-Harris I fracture and most likely a distal fibular avulsion fracture,21.25,Probably,Abnormal,1
2201,MS010,MS,Medical Student,95,A0141,FALSE,None,Normal,19.281,Definitely,Normal,1
2202,MS010,MS,Medical Student,96,A0217,FALSE,Avulsion fracture of talus or calcaneus,Avulsion fracture of either the talus or calcaneus,36.157,Probably,Abnormal,0
2203,MS010,MS,Medical Student,97,A0062,FALSE,None,Normal,19.734,Definitely,Normal,1
2204,MS010,MS,Medical Student,98,A0006,FALSE,None,Normal variant with extra epiphyseal ossification centre,37.75,Probably,Normal,1
2205,MS010,MS,Medical Student,99,A0003,FALSE,None,Normal,24.109,Probably,Normal,1
2206,MS010,MS,Medical Student,100,A0187,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula and an os trigonum posterior to the talus,26.921,Probably,Abnormal,1
2207,MS010,MS,Medical Student,101,A0215,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,19.89,Probably,Abnormal,1
2208,MS010,MS,Medical Student,102,A0087,FALSE,None,Normal,37.843,Probably,Normal,1
2209,MS010,MS,Medical Student,103,A0136,FALSE,Evidence of healing from an old fracture,Normal with evidence of healing from an old fracture,20.297,Definitely,Normal,1
2210,MS010,MS,Medical Student,104,A0172,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,27.203,Probably,Abnormal,1
2211,MS010,MS,Medical Student,105,A0021,FALSE,None,Normal,30.312,Probably,Normal,1
2212,MS010,MS,Medical Student,106,A0230,FALSE,SH II of distal tibia,Salter-Harris II and spiral fracture of the distal tibia,9.765,Definitely,Abnormal,1
2213,MS010,MS,Medical Student,107,A0193,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula Growth arrest lines are seen on both the tibia and fibula,32.797,Probably,Abnormal,1
2214,MS010,MS,Medical Student,108,A0097,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,24.125,Probably,Normal,1
2215,MS010,MS,Medical Student,109,A0233,FALSE,SH II of distal tibia,Salter-Harris II fracture of distal tibia,36.984,Probably,Abnormal,0
2216,MS010,MS,Medical Student,110,A0142,FALSE,None,Normal,19.562,Probably,Normal,1
2217,MS010,MS,Medical Student,111,A0213,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,16.781,Probably,Abnormal,1
2218,MS010,MS,Medical Student,112,A0110,FALSE,None,Normal,22.25,Definitely,Normal,1
2219,MS010,MS,Medical Student,113,A0158,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,24.954,Probably,Abnormal,0
2220,MS010,MS,Medical Student,114,A0164,FALSE,Distal fibular epiphyseal avulsion fx,Linear avulsion fracture of the tip of the fibular epiphysis,47.343,Probably,Abnormal,0
2221,MS010,MS,Medical Student,115,A0166,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,19.187,Probably,Normal,0
2222,MS010,MS,Medical Student,116,A0188,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,34.766,Probably,Abnormal,0
2223,MS010,MS,Medical Student,117,A0026,FALSE,None,Normal,27.25,Probably,Normal,1
2224,MS010,MS,Medical Student,118,A0127,FALSE,None,Normal,68.093,Probably,Normal,1
2225,MS010,MS,Medical Student,119,A0111,FALSE,None,Normal,15.14,Definitely,Normal,1
2226,MS010,MS,Medical Student,120,A0143,FALSE,None,Normal,19.687,Probably,Normal,1
2227,MS010,MS,Medical Student,121,A0007,FALSE,Osteochondritis Dissecans,No fracture  Noted osteochondritis dissecans,24.25,Probably,Abnormal,0
2228,MS010,MS,Medical Student,122,A0089,FALSE,None,Normal,25.031,Probably,Normal,0
2229,MS010,MS,Medical Student,123,A0186,FALSE,SH I and avulsion of distal fibula,Suggestive of a Salter-Harris I fracture and avulsion fracture of distal fibula,23.547,Probably,Abnormal,1
2230,MS010,MS,Medical Student,124,A0096,FALSE,None,Normal,31.531,Definitely,Normal,1
2231,MS010,MS,Medical Student,125,A0038,FALSE,None,Normal,21.265,Probably,Normal,1
2232,MS010,MS,Medical Student,126,A0228,FALSE,SH II of distal tibia and spiral fracture of fibula,Salter-Harris II fracture of distal tibia  Spiral fracture of the fibula and tibia,14.813,Definitely,Abnormal,1
2233,MS010,MS,Medical Student,127,A0041,FALSE,None,Normal,48.969,Probably,Normal,1
2234,MS010,MS,Medical Student,128,A0121,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,30.563,Probably,Normal,0
2235,MS010,MS,Medical Student,129,A0148,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,14.766,Definitely,Normal,1
2236,MS010,MS,Medical Student,130,A0052,FALSE,None,Normal,38.922,Definitely,Normal,1
2237,MS010,MS,Medical Student,131,A0014,FALSE,None,Normal,28.422,Probably,Normal,1
2238,MS010,MS,Medical Student,132,A0086,FALSE,None,Normal,13.61,Probably,Normal,1
2239,MS010,MS,Medical Student,133,A0128,FALSE,None,Normal,17.938,Probably,Normal,1
2240,MS010,MS,Medical Student,134,A0223,FALSE,SH II of distal fibula and avulsion of distal tibia,Salter-Harris II fracture of the distal fibula,16.828,Definitely,Abnormal,1
2241,MS010,MS,Medical Student,135,A0238,FALSE,SH IV of distal tibia,Salter-Harris IV (Triplane) fracture of the distal tibia,42.359,Probably,Abnormal,0
2242,MS010,MS,Medical Student,136,A0147,FALSE,Avusion fx distal fibula,Avulsion fracture of distal fibula,16.406,Probably,Abnormal,1
2243,MS010,MS,Medical Student,137,A0129,FALSE,None,Normal,24.156,Definitely,Normal,1
2244,MS010,MS,Medical Student,138,A0221,FALSE,SH I of distal fibula. May be normal variant.,Avulsion fracture of the medial aspect of the distal fibula versus a normal variant  Can not rule out a Salter-Harris I fracture of distal fibula,19,Probably,Abnormal,1
2245,MS010,MS,Medical Student,139,A0016,FALSE,None,Normal,22.875,Probably,Normal,1
2246,MS010,MS,Medical Student,140,A0072,TRUE,Extra Ossification Centre,Normal variant with secondary ossification centre at distal tibia,24.75,Definitely,Normal,1
2247,MS010,MS,Medical Student,141,A0245,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,22.687,Probably,Abnormal,0
2248,MS010,MS,Medical Student,142,A0168,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula and extra ossification centre of talus,35.016,Probably,Abnormal,1
2249,MS010,MS,Medical Student,143,A0073,FALSE,None,Normal,25.219,Probably,Normal,0
2250,MS010,MS,Medical Student,144,A0039,FALSE,None,Normal,22.922,Definitely,Normal,1
2251,MS010,MS,Medical Student,145,A0098,FALSE,None,Normal,29.688,Probably,Normal,1
2252,MS010,MS,Medical Student,146,A0243,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,25.485,Probably,Abnormal,1
2253,MS010,MS,Medical Student,147,A0004,FALSE,A0001,Normal,25.218,Definitely,Normal,1
2254,MS010,MS,Medical Student,148,A0034,FALSE,None,Normal,18.593,Definitely,Normal,1
2255,MS010,MS,Medical Student,149,A0139,FALSE,None,Normal,28.125,Probably,Normal,0
2256,MS010,MS,Medical Student,150,A0201,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,25.704,Probably,Abnormal,0
2257,MS010,MS,Medical Student,151,A0118,FALSE,None,Normal,19.375,Probably,Normal,1
2258,MS010,MS,Medical Student,152,A0155,FALSE,Avulsion fx of distal fibula,Linear avulsion fracture of the distal fibular tip,14.797,Probably,Abnormal,0
2259,MS010,MS,Medical Student,153,A0055,FALSE,None,Normal,31.656,Probably,Normal,1
2260,MS010,MS,Medical Student,154,A0126,FALSE,None,Normal variant with bony protruberance of calcaneous,33.281,Definitely,Normal,1
2261,MS010,MS,Medical Student,155,A0070,FALSE,None,Normal,19.531,Probably,Normal,1
2262,MS010,MS,Medical Student,156,A0144,TRUE,Possible fibrocartilagenous coalition of the talocalcaneal joint,Normal variant with possible fibrocartilaginous coalition of the middle facette of the talocalcaneal joint,16.297,Definitely,Normal,1
2263,MS010,MS,Medical Student,157,A0109,FALSE,None,Normal,15.546,Probably,Normal,1
2264,MS010,MS,Medical Student,158,A0036,FALSE,None,Normal,44.641,Probably,Normal,1
2265,MS010,MS,Medical Student,159,A0051,FALSE,None,Normal,18.046,Definitely,Normal,1
2266,MS010,MS,Medical Student,160,A0115,FALSE,None,Normal,34.281,Probably,Normal,1
2267,MS010,MS,Medical Student,161,A0157,FALSE,Distal fibular epiphyseal avulsion fx,Avulsion fracture of the distal fibular epiphysis,17.953,Definitely,Abnormal,1
2268,MS010,MS,Medical Student,162,A0179,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,17.078,Probably,Abnormal,1
2269,MS010,MS,Medical Student,163,A0092,FALSE,None,Normal,28.313,Probably,Normal,0
2270,MS010,MS,Medical Student,164,A0113,FALSE,None,Normal,19.438,Definitely,Normal,1
2271,MS010,MS,Medical Student,165,A0045,FALSE,None,Normal,43.891,Probably,Normal,1
2272,MS010,MS,Medical Student,166,A0165,FALSE,Distal fibular epiphyseal avulsion fx,Avulsion fracture of the distal fibular epiphysis,20.828,Probably,Abnormal,1
2273,MS010,MS,Medical Student,167,A0108,FALSE,None,Normal,20.047,Probably,Normal,1
2274,MS010,MS,Medical Student,168,A0171,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,16.625,Probably,Abnormal,0
2275,MS010,MS,Medical Student,169,A0102,FALSE,None,Normal,15.875,Probably,Normal,0
2276,MS010,MS,Medical Student,170,A0119,FALSE,None,Normal variant with growth arrest line at distal tibia,40.454,Definitely,Normal,1
2277,MS010,MS,Medical Student,171,A0194,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,18.25,Probably,Abnormal,0
2278,MS010,MS,Medical Student,172,A0189,FALSE,None,Normal,15.453,Probably,Normal,0
2279,MS010,MS,Medical Student,173,A0170,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,19.515,Probably,Abnormal,0
2280,MS010,MS,Medical Student,174,A0083,FALSE,None,Normal,12.531,Probably,Normal,1
2281,MS010,MS,Medical Student,175,A0229,FALSE,SH II of distal tibia,Salter-Harris II fracture of the distal tibia,25.859,Probably,Abnormal,0
2282,MS010,MS,Medical Student,176,A0069,FALSE,None,Normal,58.969,Probably,Normal,1
2283,MS010,MS,Medical Student,177,A0002,FALSE,None,Normal,14.922,Definitely,Normal,1
2284,MS010,MS,Medical Student,178,A0242,FALSE,SH III of distal tibia,Salter-Harris III fracture of the lateral aspect of the distal tibia,26.594,Definitely,Abnormal,0
2285,MS010,MS,Medical Student,179,A0151,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,14.171,Definitely,Abnormal,1
2286,MS010,MS,Medical Student,180,A0225,FALSE,Avulsion of distal fibula,Avulsion fracture of the distal fibula,49.953,Probably,Abnormal,0
2287,MS010,MS,Medical Student,181,A0082,FALSE,None,Normal,16.094,Definitely,Normal,0
2288,MS010,MS,Medical Student,182,A0013,FALSE,None,Normal,13.313,Definitely,Normal,1
2289,MS010,MS,Medical Student,183,A0150,FALSE,None,Normal,21.437,Probably,Normal,1
2290,MS010,MS,Medical Student,184,A0134,FALSE,None,Normal,22.625,Definitely,Normal,1
2291,MS010,MS,Medical Student,185,A0249,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,13.313,Definitely,Abnormal,1
2292,MS010,MS,Medical Student,186,A0074,FALSE,None,Normal,28.875,Definitely,Normal,0
2293,MS010,MS,Medical Student,187,A0120,FALSE,None,Normal,18.515,Probably,Normal,0
2294,MS010,MS,Medical Student,188,A0064,FALSE,None,Normal,11.829,Definitely,Normal,1
2295,MS010,MS,Medical Student,189,A0254,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,29.797,Probably,Abnormal,0
2296,MS010,MS,Medical Student,190,A0107,FALSE,None,Normal,15.938,Probably,Normal,1
2297,MS010,MS,Medical Student,191,A0185,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,43.312,Probably,Abnormal,1
2298,MS010,MS,Medical Student,192,A0253,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,16.891,Definitely,Abnormal,1
2299,MS010,MS,Medical Student,193,A0017,FALSE,None,Normal,24.641,Probably,Normal,0
2300,MS010,MS,Medical Student,194,A0105,FALSE,None,Normal,18.359,Probably,Normal,1
2301,MS010,MS,Medical Student,195,A0181,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula; extra ossification centre of distal fibula,55.547,Probably,Abnormal,1
